"product","sales","share_sales","cumulative_sales","sales_category","transaction_frequency","share_frequency","cumulative_share","product_category","cumsalessharecumtransactionshare","productfreqqu"
"stolichnaya crushed ruby red grapefruit","1227.2399999999998","7.658956861836502e-05","99.95153848154845","C","41","0.000389935999138716973600","99.723659014854279006965900","Z","9967.533141544023","CZ"
"conciere bourbon","1226","7.651218272392975e-05","99.95161499373118","C","17","0.000161680780130687525600","99.890323367266641842222500","Z","9984.199142804346","CZ"
"meletti amaro","1224","7.638736676516313e-05","99.95169138109794","C","4","0.000038042536501338241300","99.978030435170477157607500","Z","9992.973242946178","CZ"
"sugarlands root beer moonshine","1218","7.601291888886332e-05","99.95176739401683","C","7","0.000066574438877341922300","99.953882935126252708924000","Z","9990.567257260527","CZ"
"western son cucumber vodka mini","1218","7.601291888886332e-05","99.95184340693571","C","57","0.000542106145144069938900","99.595807560307406512423600","Z","9954.78456125515","CZ"
"jaja reposado","1217.8799999999999","7.600542993133732e-05","99.95191941236564","C","4","0.000038042536501338241300","99.975481585224887495440400","Z","9992.741278618843","CZ"
"sugarland mark & diggers hazelnut rum","1216.8000000000002","7.593802931360336e-05","99.95199535039495","C","1","0.000009510634125334560300","99.999686149073863951475700","Z","9995.168165013185","CZ"
"vikre voyager aquavit","1215","7.58256949507134e-05","99.9520711760899","C","6","0.000057063804752007362000","99.958172231116778595632300","Z","9991.026345476437","CZ"
"patron roca anejo","1215","7.58256949507134e-05","99.95214700178485","C","2","0.000019021268250669120700","99.992933598844876413661000","Z","9994.508398211454","CZ"
"sagamore straight rye whiskey signature 83 proof","1214.22","7.577701672679443e-05","99.95222277880158","C","6","0.000057063804752007362000","99.961082485159130971094300","Z","9991.332385766786","CZ"
"burnetts pomegranate","1211.4","7.560102622493353e-05","99.95229837982781","C","9","0.000085595707128011043000","99.945057066657942236932900","Z","9989.738165515511","CZ"
"pinnacle mini","1206.9","7.532019031770866e-05","99.95237370001813","C","41","0.000389935999138716973600","99.715860294871504667493900","Z","9966.836932011796","CZ"
"tumblin dice bourbon single barrel barrel proof","1202.4","7.503935441048379e-05","99.95244873937254","C","3","0.000028531902376003681000","99.985106346959726070494700","Z","9993.756216845204","CZ"
"mcconnells old irish whisky","1200.48","7.491953109006784e-05","99.95252365890363","C","4","0.000038042536501338241300","99.977954350097474481124900","Z","9993.048847546905","CZ"
"whitley neill rhubarb and ginger gin","1200.4799999999998","7.491953109006783e-05","99.95259857843472","C","8","0.000076085073002676482700","99.951733531813927098289600","Z","9990.435498924071","CZ"
"whitley neill blood orange gin","1200.4799999999998","7.491953109006783e-05","99.9526734979658","C","8","0.000076085073002676482700","99.951429191521916392358800","Z","9990.412567635238","CZ"
"dewars 12 w 2 rock glasses","1200","7.488957525996386e-05","99.95274838754106","C","13","0.000123638243629349284300","99.915450462625775750616400","Z","9986.823880118656","CZ"
"360 lime vodka mini","1198.0500000000009","7.476787970016647e-05","99.95282315542076","C","61","0.000580148681645408180200","99.547940538754597670272800","Z","9950.09769615648","CZ"
"et 51 premium whiskey","1197.6100000000001","7.474042018923777e-05","99.95289789584095","C","9","0.000085595707128011043000","99.942660386858357927728900","Z","9989.558529086362","CZ"
"middle west spirits wheat whiskey","1192.5","7.442151541458909e-05","99.95297231735637","C","5","0.000047553170626672801700","99.968538822313393266398500","Z","9992.152593513256","CZ"
"dekuyper mixologist ginger","1192.32","7.441028197830009e-05","99.95304672763835","C","7","0.000066574438877341922300","99.953949509565130050846300","Z","9990.701785941568","CZ"
"koloa kauai white hawaiian rum","1191.24","7.434288136056613e-05","99.95312107051971","C","3","0.000028531902376003681000","99.981625454869853621412700","Z","9993.475513917963","CZ"
"dekuyper buttershots mini","1189.8","7.425301387025417e-05","99.95319532353358","C","13","0.000123638243629349284300","99.914584994920370305626300","Z","9986.782029667074","CZ"
"paul masson grande amber pineapple brandy","1189.44","7.423054699767617e-05","99.95326955408058","C","6","0.000057063804752007362000","99.960911293744874949008300","Z","9991.419911415218","CZ"
"edradour caledonia 12yr","1188","7.414067950736421e-05","99.95334369476008","C","3","0.000028531902376003681000","99.985791112616750158838700","Z","9993.91414367187","CZ"
"ole smoky lemon drop moonshine","1187.3399999999997","7.409949024097121e-05","99.95341779425031","C","4","0.000038042536501338241300","99.974188138983841995236200","Z","9992.761795696837","CZ"
"ole smoky sour apple moonshine","1185.5999999999997","7.399090035684427e-05","99.95349178515067","C","7","0.000066574438877341922300","99.955680444975940940826100","Z","9990.919284236048","CZ"
"ancient ancient age 10 star bourbon","1183.8","7.387856599395434e-05","99.95356566371667","C","2","0.000019021268250669120700","99.989262494072497273365900","Z","9994.283314367878","CZ"
"ha auchentoshan 21yr","1181.1","7.371006444961943e-05","99.95363937378113","C","4","0.000038042536501338241300","99.972552309914284450860300","Z","9992.620440861641","CZ"
"canadian club whisky mini","1176.12","7.339927271229057e-05","99.95371277305384","C","5","0.000047553170626672801700","99.966779355000206372735600","Z","9992.05075049694","CZ"
"west cork bourbon cask irish whiskey","1175.5800000000002","7.336557240342361e-05","99.95378613862624","C","5","0.000047553170626672801700","99.966018504270179607908400","Z","9991.982034705776","CZ"
"pearl ruby grapefruit mini","1174.8000000000002","7.331689417950464e-05","99.95385945552042","C","56","0.000532595511018735378600","99.602274791512634013449200","Z","9955.631775960977","CZ"
"barton naturals vodka mini","1170.1800000000005","7.30285693147538e-05","99.95393248408973","C","43","0.000408957267389386094300","99.703762768264079106751900","Z","9965.783172148767","CZ"
"99 raspberry mini","1170","7.301733587846477e-05","99.95400550142561","C","8","0.000076085073002676482700","99.946635831922747773948700","Z","9990.066587792988","CZ"
"dewars w glass & ice mold","1170","7.301733587846477e-05","99.95407851876149","C","5","0.000047553170626672801700","99.968871694507779976010400","Z","9992.296450784825","CZ"
"koval millet","1170","7.301733587846477e-05","99.95415153609737","C","5","0.000047553170626672801700","99.964877228175139460667600","Z","9991.904486752388","CZ"
"el jolgorio cuixe","1170","7.301733587846477e-05","99.95422455343325","C","2","0.000019021268250669120700","99.988558707147222515900000","Z","9994.278849788336","CZ"
"bird dog hot cinnamon","1170","7.301733587846477e-05","99.95429757076913","C","9","0.000085595707128011043000","99.945399449486454281104900","Z","9989.972197403355","CZ"
"remus repeal reserve bourbon iii","1165.3199999999997","7.272526653495088e-05","99.95437029603566","C","3","0.000028531902376003681000","99.980683902091445499939700","Z","9993.50630120054","CZ"
"rothman & winter orchard cherry","1162.9199999999998","7.257548738443097e-05","99.95444287152304","C","4","0.000038042536501338241300","99.974074011374337980512300","Z","9992.852869403334","CZ"
"ha teaninich 17yr","1162.5","7.254927603308998e-05","99.95451542079907","C","4","0.000038042536501338241300","99.978524988144994554744400","Z","9993.305017676284","CZ"
"pinnacle vanilla","1160.52","7.242570823391104e-05","99.95458784650731","C","4","0.000038042536501338241300","99.974264224056844671718800","Z","9992.886375773422","CZ"
"leadslingers american vodka","1160.25","7.240885807947755e-05","99.95466025536538","C","23","0.000218744584882694887600","99.855875850464680064701500","Z","9981.060145135143","CZ"
"fat fender botanical cucumber mint","1152","7.18939922495653e-05","99.95473214935764","C","1","0.000009510634125334560300","99.996566661080754215697300","Z","9995.130036463712","CZ"
"fat fender botanical strawberry kiwi hibiscus","1152","7.18939922495653e-05","99.9548040433499","C","1","0.000009510634125334560300","99.996281342056994178888300","Z","9995.108706608991","CZ"
"fat fender botanical blueberry lime blossom","1152","7.18939922495653e-05","99.95487593734215","C","1","0.000009510634125334560300","99.996947086445767598109300","Z","9995.182440138655","CZ"
"pepe lopez gold","1148.6399999999999","7.168430143883739e-05","99.9549476216436","C","3","0.000028531902376003681000","99.979685285508285371104700","Z","9993.46420594139","CZ"
"springbank 12yr cask strength","1143","7.133232043511558e-05","99.95501895396403","C","2","0.000019021268250669120700","99.987740792612443743709900","Z","9994.27652608962","CZ"
"dixie vodka","1140.5999999999997","7.118254128459563e-05","99.95509013650532","C","9","0.000085595707128011043000","99.938979771451853452879900","Z","9989.409731205851","CZ"
"don agave alebrije","1136.25","7.091106657427829e-05","99.95516104757189","C","12","0.000114127609504014724000","99.925370054018499697043300","Z","9988.056456487637","CZ"
"360 grape vodka","1134","7.077064862066585e-05","99.95523181822051","C","4","0.000038042536501338241300","99.975139202396375451268700","Z","9993.038215034396","CZ"
"thatchers cucumber organic liqueur","1134","7.077064862066585e-05","99.95530258886913","C","2","0.000019021268250669120700","99.989795089583516008745500","Z","9994.510223978341","CZ"
"barrel buffalo bill","1134","7.077064862066585e-05","99.95537335951775","C","1","0.000009510634125334560300","99.993352066746391134315900","Z","9994.872839301343","CZ"
"balvenie 12yr single barrel","1131.8400000000001","7.063584738519793e-05","99.95544399536513","C","2","0.000019021268250669120700","99.993009683917879090143800","Z","9994.845679388856","CZ"
"kyodie ravin apple whiskey","1131","7.058342468251595e-05","99.95551457878982","C","15","0.000142659511880018405000","99.901840745192421994784300","Z","9985.739899054019","CZ"
"on the rocks combo pack 200ml","1131","7.058342468251595e-05","99.9555851622145","C","12","0.000114127609504014724000","99.924114650313955535079300","Z","9987.973351688343","CZ"
"climax woodfired whiskey w 2 glasses","1128","7.039620074436603e-05","99.95565555841524","C","24","0.000228255219008029448000","99.845651918779945412345100","Z","9980.137592198991","CZ"
"bushmills malt 21yr","1125","7.020897680621612e-05","99.95572576739205","C","1","0.000009510634125334560300","99.996918554543391594428400","Z","9995.264568622177","CZ"
"ha eagle rare 17yr 2021","1125","7.020897680621612e-05","99.95579597636886","C","15","0.000142659511880018405000","99.901983404704302013189300","Z","9985.78227083521","CZ"
"amaro braulio","1125","7.020897680621612e-05","99.95586618534567","C","3","0.000028531902376003681000","99.984450113205077985831700","Z","9994.032316130895","CZ"
"nuestra soledad ejutla","1125","7.020897680621612e-05","99.95593639432248","C","5","0.000047553170626672801700","99.966541589147073008727100","Z","9992.249272645176","CZ"
"ha glenlivet 25yr","1124.46","7.017527649734913e-05","99.95600656959897","C","3","0.000028531902376003681000","99.984250389888445960064700","Z","9994.026388828117","CZ"
"e & j apple brandy mini","1124.2799999999993","7.016404306106009e-05","99.95607673364204","C","46","0.000437489169765389775300","99.675982205983976856022800","Z","9963.220125882472","CZ"
"revolucion silver","1123.8","7.013408723095616e-05","99.95614686772926","C","5","0.000047553170626672801700","99.969537438896553395234200","Z","9992.569766541303","CZ"
"black haus","1123.1999999999998","7.009664244332616e-05","99.9562169643717","C","3","0.000028531902376003681000","99.980997753017581540430700","Z","9993.722303714985","CZ"
"filibuster boondoggler whiskey","1122","7.00217528680662e-05","99.95628698612457","C","12","0.000114127609504014724000","99.923087501828419402563300","Z","9987.940810872398","CZ"
"springbank 18yr","1120.6200000000001","6.993562985651726e-05","99.95635692175442","C","1","0.000009510634125334560300","99.998630468685951815282400","Z","9995.498798814599","CZ"
"jose cuervo authentic pink lemonade","1120.56","6.993188537775424e-05","99.9564268536398","C","32","0.000304340292010705930600","99.781008138630046405767000","Z","9973.753041391412","CZ"
"crafthouse cocktails smoky margarita","1119","6.98345289299163e-05","99.95649668816873","C","27","0.000256787121384033129000","99.820306078835928809059700","Z","9977.688093981153","CZ"
"oregon spirit bottled in bond bourbon","1117.8","6.975963935465633e-05","99.95656644780809","C","1","0.000009510634125334560300","99.999866851122245308121400","Z","9995.643335676163","CZ"
"climax fire no 32","1116","6.96473049917664e-05","99.95663609511308","C","30","0.000285319023760036810000","99.800257662099723555879200","Z","9975.698037329023","CZ"
"juggs cherry chachas","1111.9000000000003","6.939143227629486e-05","99.95670548654536","C","12","0.000114127609504014724000","99.922060353342883270047300","Z","9987.879958347905","CZ"
"jean marc xo vodka","1110.72","6.931779086062256e-05","99.95677480433622","C","4","0.000038042536501338241300","99.975595712834391510164300","Z","9993.23810659715","CZ"
"pinnacle blueberry","1109.6999999999998","6.925413472165157e-05","99.95684405847094","C","20","0.000190212682506691206600","99.872586034622892887203900","Z","9982.948507979023","CZ"
"cantera negra tequila reposado","1107","6.908563317731666e-05","99.9569131441041","C","4","0.000038042536501338241300","99.974492479275852701166600","Z","9993.141661376865","CZ"
"whiskeysmith blood orange flavored whiskey","1104","6.889840923916675e-05","99.95698204251335","C","11","0.000104616975378680163700","99.930496285812055025064600","Z","9988.750822740361","CZ"
"hooters silver tequila","1095.6","6.8374182212347e-05","99.95705041669555","C","5","0.000047553170626672801700","99.969775204749686759242700","Z","9992.683860286885","CZ"
"itty bitty juggs sample pack","1093.5","6.824312545564207e-05","99.957118659821","C","16","0.000152170146005352965300","99.892577387554346133020600","Z","9984.974211163122","CZ"
"traverse city whiskey co barrel proof rye","1093.5","6.824312545564207e-05","99.95718690294646","C","1","0.000009510634125334560300","99.996309873959370182569200","Z","9995.349835676308","CZ"
"rompope coronado cappuccino","1088.91","6.795667283027271e-05","99.9572548596193","C","16","0.000152170146005352965300","99.894555599452415721569500","Z","9985.185553142876","CZ"
"rebel yell kentucky straight bourbon mini","1083.4500000000003","6.761592526283989e-05","99.95732247554456","C","55","0.000523084876893400818300","99.607020597941175959055100","Z","9956.451078736614","CZ"
"99 watermelon","1082.28","6.754290792696141e-05","99.95739001845249","C","9","0.000085595707128011043000","99.940349302765901629567900","Z","9989.776473836946","CZ"
"skyy infusions pacific blueberry","1081.44","6.749048522427944e-05","99.95745750893771","C","6","0.000057063804752007362000","99.964106866810987361280300","Z","9992.157964558168","CZ"
"averell damson gin liqueur","1080.48","6.743057356407145e-05","99.95752493951127","C","4","0.000038042536501338241300","99.973579458399820583375400","Z","9993.111562005213","CZ"
"the kings ginger","1080","6.740061773396747e-05","99.95759234012901","C","4","0.000038042536501338241300","99.972400139768279097895100","Z","9993.000418435215","CZ"
"st george california shochu","1080","6.740061773396747e-05","99.95765974074675","C","4","0.000038042536501338241300","99.971791459184257686034300","Z","9992.946314350032","CZ"
"special order iowa legendary rye white label","1080","6.740061773396747e-05","99.95772714136449","C","1","0.000009510634125334560300","99.998563894247074473360300","Z","9995.62916426945","CZ"
"aqua perfecta basil eau de vie","1080","6.740061773396747e-05","99.95779454198222","C","4","0.000038042536501338241300","99.977459797122957083988000","Z","9993.526385230105","CZ"
"paul john edited","1080","6.740061773396747e-05","99.95786194259996","C","4","0.000038042536501338241300","99.976508733710423627955500","Z","9993.438057507365","CZ"
"phraya rum","1080","6.740061773396747e-05","99.9579293432177","C","3","0.000028531902376003681000","99.979827945020165389509700","Z","9993.776577475388","CZ"
"corazon tequila blanco","1080","6.740061773396747e-05","99.95799674383544","C","2","0.000019021268250669120700","99.986637559053904934709300","Z","9994.463991554963","CZ"
"los amantes mezcal anejo tequila","1080","6.740061773396747e-05","99.95806414445318","C","3","0.000028531902376003681000","99.981311603943717580921700","Z","9993.938358553567","CZ"
"godiva chocolate liqueur mini","1080","6.740061773396747e-05","99.95813154507091","C","6","0.000057063804752007362000","99.964335122029995390728300","Z","9992.248159943427","CZ"
"marca negra espadin","1080","6.740061773396747e-05","99.95819894568865","C","3","0.000028531902376003681000","99.980912157310453529387700","Z","9993.91190819186","CZ"
"don q gran anejo","1080","6.740061773396747e-05","99.95826634630639","C","3","0.000028531902376003681000","99.984906623643094044727700","Z","9994.31792689669","CZ"
"alize red passion","1079.82","6.738938429767848e-05","99.95833373569069","C","7","0.000066574438877341922300","99.957477954825629172728200","Z","9991.582940786406","CZ"
"bruicladdich pc islay barley 2011","1079.28","6.73556839888115e-05","99.95840109137468","C","3","0.000028531902376003681000","99.979086115558389293803700","Z","9993.749590688076","CZ"
"sauza tres generaciones reposado","1076.76","6.719841588076556e-05","99.95846828979056","C","5","0.000047553170626672801700","99.971249353039113616095400","Z","9992.972958346505","CZ"
"noble oak rye","1072.44","6.69288134098297e-05","99.95853521860397","C","6","0.000057063804752007362000","99.963365037349211265574300","Z","9992.191544656036","CZ"
"glen scotia 15 year old","1072.32","6.692132445230369e-05","99.95860213992842","C","2","0.000019021268250669120700","99.991221684702316192798000","Z","9994.98274586654","CZ"
"bushmills whiskey w 2 shot glasses","1071","6.683894591951775e-05","99.95866897887434","C","14","0.000133148877754683844600","99.906615083523339944070100","Z","9986.532265933723","CZ"
"casey jones distillery peach cut","1071","6.683894591951775e-05","99.95873581782027","C","3","0.000028531902376003681000","99.980398583067685463129700","Z","9993.914248925234","CZ"
"ezra brooks sour mash bourbon w flask","1068.75","6.669852796590532e-05","99.95880251634823","C","15","0.000142659511880018405000","99.901412766656781939569300","Z","9986.025589846435","CZ"
"beluga gold line vodka in leather","1065.96","6.652440970342589e-05","99.95886904075793","C","2","0.000019021268250669120700","99.993123811527383104868000","Z","9995.19956805276","CZ"
"teton glacier potato vodka","1062","6.627727410506802e-05","99.95893531803203","C","5","0.000047553170626672801700","99.968301056460259902390000","Z","9992.724939156265","CZ"
"deep eddy vodka mini","1058.4","6.605260537928813e-05","99.95900137063741","C","14","0.000133148877754683844600","99.910609549855980459408100","Z","9986.964756935273","CZ"
"tf crme menthe blanche","1056.0000000000002","6.590282622876822e-05","99.95906727346363","C","5","0.000047553170626672801700","99.968205950119006556786600","Z","9992.728623775412","CZ"
"ole smoky blue flame moonshine 50ml","1050.4","6.555334154422171e-05","99.95913282680517","C","1","0.000009510634125334560300","99.995235172303207377255300","Z","9995.436994635877","CZ"
"ha convalmore 32yr","1050","6.552837835246837e-05","99.95919835518353","C","1","0.000009510634125334560300","99.994892789474695333084500","Z","9995.409322848413","CZ"
"morin calvados vsop","1050","6.552837835246837e-05","99.95926388356189","C","7","0.000066574438877341922300","99.957011933753487779272100","Z","9991.62933289841","CZ"
"masahiro okinawa gin recipe 1","1050","6.552837835246837e-05","99.95932941194025","C","4","0.000038042536501338241300","99.977497839659458422229300","Z","9993.683640336065","CZ"
"benjamin prichards double barreled bourbon","1050","6.552837835246837e-05","99.9593949403186","C","4","0.000038042536501338241300","99.976698946392930319162000","Z","9993.610334811825","CZ"
"burnetts cranberry","1049.76","6.551340043741639e-05","99.95946045371905","C","9","0.000085595707128011043000","99.944286705293790137545900","Z","9990.376974492972","CZ"
"ha balvenie tun 1509 batch 6","1048.5","6.543476638339343e-05","99.95952588848543","C","3","0.000028531902376003681000","99.984421581302701982150700","Z","9994.395377501469","CZ"
"burnetts orange vodka","1048.32","6.542353294710442e-05","99.95959131201838","C","6","0.000057063804752007362000","99.961710187011403052076300","Z","9992.131697144085","CZ"
"very old barton 6yr","1046.25","6.529434842978099e-05","99.9596566063668","C","93","0.000884488973656114110900","99.301367838421173859107600","Z","9926.130629671097","CZ"
"kamchatka mini","1044","6.515393047616856e-05","99.95978691422776","C","29","0.000275808389634702249600","99.812069869683389079812000","Z","9977.193235641564","CZ"
"la diablada pisco","1044","6.515393047616856e-05","99.95972176029728","C","3","0.000028531902376003681000","99.981482795357973603007700","Z","9994.121201405933","CZ"
"merrys irish cream","1043.28","6.510899673101257e-05","99.9598520232245","C","7","0.000066574438877341922300","99.952751169665337896244900","Z","9991.262216233927","CZ"
"chilled dills pickle vodka","1040.04","6.490679487781067e-05","99.95991693001938","C","3","0.000028531902376003681000","99.981226008236589569878700","Z","9994.115046344823","CZ"
"alize blue","1036.8600000000001","6.470833750337179e-05","99.95998163835688","C","6","0.000057063804752007362000","99.960797166135370934284300","Z","9992.079449282408","CZ"
"hacienda vieja blanco tequila","1036.68","6.469710406708279e-05","99.96004633546094","C","5","0.000047553170626672801700","99.969014354019659994415500","Z","9992.907306938167","CZ"
"berthas irish revenge gin","1035.36","6.461472553429681e-05","99.96011095018648","C","6","0.000057063804752007362000","99.964163930615739368642300","Z","9992.428917546978","CZ"
"city amber gin","1035.36","6.461472553429681e-05","99.960175564912","C","5","0.000047553170626672801700","99.964734568663259442262500","Z","9992.492417783407","CZ"
"mucha liga reposado tequila","1035","6.459225866171883e-05","99.96024015717067","C","4","0.000038042536501338241300","99.974112053910839318753600","Z","9993.436250408819","CZ"
"lone whisker 12 year old bourbon","1035","6.459225866171883e-05","99.96030474942934","C","1","0.000009510634125334560300","99.997470171322660998925800","Z","9995.777592497383","CZ"
"ha blair athol 23yr","1035","6.459225866171883e-05","99.96036934168801","C","3","0.000028531902376003681000","99.984393049400325978469700","Z","9994.47685762256","CZ"
"boodles mulberry british gin disco","1032","6.440503472356893e-05","99.96043374672273","C","4","0.000038042536501338241300","99.974872904640866083579600","Z","9993.531659321377","CZ"
"the famous grouse smoky black","1031.2799999999997","6.436010097841293e-05","99.9604981068237","C","4","0.000038042536501338241300","99.972362097231777759653800","Z","9993.28711215503","CZ"
"balblair 18yo single malt scotch","1030.6200000000001","6.431891171201997e-05","99.96056242573542","C","1","0.000009510634125334560300","99.994131938744668568260500","Z","9995.469667870111","CZ"
"smirnoff root beer float mini","1029.6","6.425525557304898e-05","99.96062668099098","C","2","0.000019021268250669120700","99.992838492503623068057500","Z","9995.34679932178","CZ"
"torres 5 solera selecta","1028.1599999999999","6.416538808273703e-05","99.96069084637907","C","6","0.000057063804752007362000","99.959484698626074764958300","Z","9992.019147122719","CZ"
"toms town double oaked bourbon","1021.4999999999999","6.374975094004423e-05","99.96075459613","C","5","0.000047553170626672801700","99.967540205730233137562800","Z","9992.83075408376","CZ"
"feeneys irish cream","1021.4400000000003","6.374600646128125e-05","99.96081834213646","C","6","0.000057063804752007362000","99.960055336673594838578300","Z","9992.088932979137","CZ"
"koskenkorva vodka","1018.4399999999998","6.355878252313131e-05","99.96088190091899","C","9","0.000085595707128011043000","99.944201109586662126502900","Z","9990.510483797088","CZ"
"rondiaz rum spiced black cherry mini","1016.4499999999995","6.343459064415853e-05","99.96094533550963","C","55","0.000523084876893400818300","99.611728361833216566419800","Z","9957.282533552845","CZ"
"sobieski orange","1015.6800000000001","6.338653650003341e-05","99.96100872204613","C","5","0.000047553170626672801700","99.971487118892246980103900","Z","9993.25069584751","CZ"
"sobieski cytron vodka","1015.6800000000001","6.338653650003341e-05","99.96107210858263","C","6","0.000057063804752007362000","99.963307973544459258212300","Z","9992.439436555931","CZ"
"appalachian dark chocolate coffee sippin cream","1014","6.328169109466945e-05","99.96113539027372","C","7","0.000066574438877341922300","99.953550062931865999312500","Z","9991.470350579235","CZ"
"glengoyne 30 yo","1012.5","6.318807912559451e-05","99.96119857835285","C","1","0.000009510634125334560300","99.997603320200415682770000","Z","9995.88028284991","CZ"
"connemara 12yr","1012.5","6.318807912559451e-05","99.96126176643197","C","3","0.000028531902376003681000","99.982567007648261742885700","Z","9994.383552731353","CZ"
"chamucos blanco","1012.5","6.318807912559451e-05","99.9613249545111","C","5","0.000047553170626672801700","99.969870311090940104846100","Z","9993.120691827293","CZ"
"ole smoky peaches moonshine (peaches in bottle)","1012.5","6.318807912559451e-05","99.96138814259022","C","5","0.000047553170626672801700","99.965590525734539552693100","Z","9992.69919544619","CZ"
"red shank irish whisky","1012.3199999999999","6.317684568930551e-05","99.96145131943591","C","3","0.000028531902376003681000","99.980512710677189477853700","Z","9994.197154220601","CZ"
"platte valley corn jugs","1009.6800000000001","6.30120886237336e-05","99.96151433152453","C","5","0.000047553170626672801700","99.967445099388979791959400","Z","9992.897195988464","CZ"
"360 mandarin orange vodka","1008","6.290724321836964e-05","99.96157723876775","C","2","0.000019021268250669120700","99.992515130943361693005600","Z","9995.409524560448","CZ"
"juggs strawberry sistas","1006.9200000000001","6.283984260063568e-05","99.96164007861034","C","5","0.000047553170626672801700","99.971344459380366961698800","Z","9993.299553023357","CZ"
"hendricks gin mini","1003.68","6.263764074743378e-05","99.9617027162511","C","3","0.000028531902376003681000","99.983936538962309919573700","Z","9994.564540708267","CZ"
"wisconsin club gold rum","1002.96","6.25927070022778e-05","99.96176530895809","C","13","0.000123638243629349284300","99.917675951011104037733800","Z","9987.947273631498","CZ"
"watershed ohio straight bourbon whiskey","1000.6800000000001","6.245041680928386e-05","99.9618277593749","C","1","0.000009510634125334560300","99.999876361756370642681700","Z","9996.170416832674","CZ"
"tattersall orange crema liqueur","999.6000000000001","6.238301619154991e-05","99.96189014239108","C","9","0.000085595707128011043000","99.942489195444101905642900","Z","9990.44012551209","CZ"
"iowa legendary rye private reserve disco","999","6.234557140391991e-05","99.96195248796249","C","5","0.000047553170626672801700","99.970583608650340196871600","Z","9993.254728881788","CZ"
"monte alban silver","998.8800000000001","6.233808244639392e-05","99.96201482604494","C","6","0.000057063804752007362000","99.961025421354378963732300","Z","9992.305505196082","CZ"
"bloom jasmine & rose gin","997.92","6.227817078618595e-05","99.96207710421572","C","4","0.000038042536501338241300","99.977650009805463775194500","Z","9993.973558978467","CZ"
"patron citronge lime","997.8","6.227068182865995e-05","99.96213937489755","C","4","0.000038042536501338241300","99.973807713618828612823200","Z","9993.595700507973","CZ"
"mr boston creme de banana","990","6.178389958947019e-05","99.96226294269674","C","5","0.000047553170626672801700","99.967349993047726446356000","Z","9992.96252568963","CZ"
"sooh 99 watermelon mini","990","6.178389958947019e-05","99.96220115879714","C","4","0.000038042536501338241300","99.976280478491415598507700","Z","9993.849060299282","CZ"
"platte valley fireshine","990","6.178389958947019e-05","99.96232472659634","C","4","0.000038042536501338241300","99.973845756155329951064500","Z","9993.618033643454","CZ"
"cruzan tropical fruit rum","990","6.178389958947019e-05","99.96238651049593","C","1","0.000009510634125334560300","99.997926681760677057820200","Z","9996.031397210394","CZ"
"sooh oban distillers edition","989.88","6.177641063194419e-05","99.96244828690656","C","10","0.000095106341253345603300","99.936963517017282526089700","Z","9989.943547520308","CZ"
"partida reposado tequila","989.1000000000001","6.172773240802522e-05","99.96251001463897","C","4","0.000038042536501338241300","99.977345669513453069264100","Z","9993.98641772576","CZ"
"giffard apricot du roussillon","984.1199999999999","6.141694067069635e-05","99.96257143157963","C","5","0.000047553170626672801700","99.966351376464566317520300","Z","9992.89354022423","CZ"
"schwartzhog krauter liqueur mini","982.7999999999993","6.133456213791036e-05","99.96263276614177","C","47","0.000446999803890724335600","99.673775738866899238025700","Z","9963.653040599122","CZ"
"athena liq ouzo rum","981.72","6.126716152017643e-05","99.9626940333033","C","8","0.000076085073002676482700","99.948005363236795950637300","Z","9991.071879364197","CZ"
"rebecca creek whiskey","981.0000000000001","6.122222777502046e-05","99.96275525553106","C","5","0.000047553170626672801700","99.968348609630886575191700","Z","9993.111565364141","CZ"
"forbidden secret mocha mini","977.5500000000005","6.100692024614809e-05","99.96281626245131","C","47","0.000446999803890724335600","99.669752740631882719005300","Z","9963.269180135738","CZ"
"barton naturals vodka","976.3199999999998","6.093015843150658e-05","99.96287719260974","C","23","0.000218744584882694887600","99.853907149200735810713100","Z","9981.68385755781","CZ"
"paramount butterscotch schnapps","975.5999999999999","6.088522468635062e-05","99.96293807783442","C","9","0.000085595707128011043000","99.945142662365070247975900","Z","9990.810107138326","CZ"
"passoa passion fruit liqueur mini","975.2400000000002","6.0862757813772645e-05","99.96299894059224","C","31","0.000294829657885371370300","99.793010558896218620905600","Z","9975.608608777453","CZ"
"ron centenario 7yr anejo especial","975","6.084777989872063e-05","99.96305978837214","C","5","0.000047553170626672801700","99.970298289626580160061400","Z","9993.336904987338","CZ"
"banana pudding sippin cream","973.4400000000002","6.075042345088269e-05","99.96312053879558","C","4","0.000038042536501338241300","99.973997926301335304029700","Z","9993.71280545216","CZ"
"ole smoky tennessee peanut butter why mini","971.25","6.061374997603325e-05","99.96318115254556","C","18","0.000171191414256022086000","99.882020583675224771053300","Z","9984.524517488211","CZ"
"conciere gin","970.2900000000001","6.055383831582528e-05","99.96324170638387","C","14","0.000133148877754683844600","99.904750999234774370245700","Z","9986.802771752602","CZ"
"burnetts whipped cream","970.1999999999999","6.0548221597680774e-05","99.96330225460547","C","8","0.000076085073002676482700","99.949527064696849480291300","Z","9991.28478417316","CZ"
"dixie black pepper vodka","969.51","6.05051600919063e-05","99.96336275976556","C","6","0.000057063804752007362000","99.961424867987643015266300","Z","9992.4801760617","CZ"
